EXPERIMENTNAME	RUNID	BATCHSETID	MPL	NUMEXECXACTS	PROCTIME	TPS
pk-xt-30K-1000-120-4	2409	9006	300	79576.4	35989713.4	6.63076995738352070941840191605189850348E-01
pk-xt-30K-1000-120-4	2409	9006	400	79398.4	47931050.4	6.61593792296395550736710618625201141968E-01
pk-xt-30K-1000-120-4	2409	9006	500	68061.6	60034511.4	5.67128900249110639846209525618916146752E-01
pk-xt-30K-1000-120-4	2409	9006	600	67783.6	71965604.6	5.6481155894043046054111706426910866504E-01
pk-xt-30K-1000-120-4	2409	9006	700	73318.4	83976003	6.10930664689070168567881277549557957186E-01
pk-xt-30K-1000-120-4	2409	9006	800	78947.2	96012052.8	6.57836320757617744440698441073032461124E-01
pk-xt-30K-1000-120-4	2409	9006	900	79173.6	107932481.4	6.5972062515662059367192232304406065502E-01
pk-xt-30K-1000-120-4	2409	9006	1000	78721	120012042.8	.6559492993618878550553886364266288117
pk-xt-30K-1000-120-4	2409	9026	100	81342.4	12001689.8	6.77791202473106631892076559648698869268E-01
pk-xt-30K-1000-120-4	2409	9026	200	81307.4	23981931.8	6.77501826671637954060804987829313990798E-01
pk-xt-30K-1000-120-4	2409	9026	300	81779	35987758.2	6.81429202323120380631775420586446242428E-01
pk-xt-30K-1000-120-4	2409	9026	400	80781.2	47947418	6.73114964461591020823091216638474806476E-01
pk-xt-30K-1000-120-4	2409	9026	500	80864.4	59817764.4	6.73808234245194190532534517669213655416E-01
pk-xt-30K-1000-120-4	2409	9026	600	80805.8	71843026	6.7331994567164676571314296189515961037E-01
pk-xt-30K-1000-120-4	2409	9026	700	80648.8	83997007.8	6.72011732257876361333544425094366349752E-01
pk-xt-30K-1000-120-4	2409	9026	800	80490.2	96037420.2	6.7069018673288281907491813250452041896E-01
pk-xt-30K-1000-120-4	2409	9026	900	80209.2	108023009.8	6.68350961684579796778357006578066149286E-01
pk-xt-30K-1000-120-4	2409	9026	1000	80379.6	120103990.8	6.69769722487823695182467618856183634934E-01
pk-xt-30K-1000-120-4	2409	9046	100	77058.2	12003690.2	6.42093879721720451046813362165130141242E-01
pk-xt-30K-1000-120-4	2409	9046	200	77264.8	24008650.2	6.43814317020939747189840931247968936178E-01
pk-xt-30K-1000-120-4	2409	9046	300	76940.6	35978788.8	.6411150235706909212571132455790752581
pk-xt-30K-1000-120-4	2409	9046	400	76997.2	47869561.2	6.41586659558568045630730940184050886912E-01
pk-xt-30K-1000-120-4	2409	9046	500	76425.8	59837356.2	6.3682329119830682187466148936347501479E-01
pk-xt-30K-1000-120-4	2409	9046	600	76492.8	71808043.8	6.37383695845434927846110120793297750168E-01
pk-xt-30K-1000-120-4	2409	9046	700	76416.6	83891080	6.36748751632189180814134617445085449008E-01
pk-xt-30K-1000-120-4	2409	9046	800	76481.2	95982483.8	6.37288099839355127968642704432925801344E-01
pk-xt-30K-1000-120-4	2409	9046	900	76471.6	107947993.8	6.3720492288206914366183099882510769846E-01
pk-xt-30K-1000-120-4	2409	9046	1000	76122.8	120012496.6	6.34299578603400401709281140521177859336E-01
pk-xt-30K-1000-120-4	2409	9067	100	78399.4	12003232.2	6.53268450392047395655398255159943671828E-01
pk-xt-30K-1000-120-4	2409	9067	200	78535.2	24005500.4	6.54401100655710176265811858672002923522E-01
pk-xt-30K-1000-120-4	2409	9067	300	78472.8	35970890.2	6.5388003769266258514738873671178265169E-01
pk-xt-30K-1000-120-4	2409	9067	400	78245	47926990	6.52003680257640568313186142403600276434E-01
pk-xt-30K-1000-120-4	2409	9067	500	78120.4	59843285	6.50942576122602886656197767746035805466E-01
pk-xt-30K-1000-120-4	2409	9067	600	77766.8	71912987.6	6.47998349075035591115032992653117010648E-01
pk-xt-30K-1000-120-4	2409	9067	700	77854.6	83957861.2	.6487288665205689478464474089875094783
pk-xt-30K-1000-120-4	2409	9067	800	77545.6	96002004.6	6.46156256316450996436067465418036482784E-01
pk-xt-30K-1000-120-4	2409	9067	900	77646.8	108074685.6	6.4699843912247104649243221921111415827E-01
pk-xt-30K-1000-120-4	2409	9067	1000	77409.6	120210681.6	6.45023020099778912928037564114881836468E-01
pk-xt-30K-1000-120-4	2409	9086	100	79121	12002070.2	6.59282333916491229950450664567758065778E-01
pk-xt-30K-1000-120-4	2409	9086	200	79410.8	24003950.2	6.61697120393744758326187124483730368492E-01
pk-xt-30K-1000-120-4	2409	9086	300	79425	35954180.6	6.61815436992991638322385234288001282298E-01
pk-xt-30K-1000-120-4	2409	9086	400	79202.8	47906612.4	6.59963937741726229049507642034460592746E-01
pk-xt-30K-1000-120-4	2409	9086	500	78904.8	59806107.6	6.57480827013405225510912339909935386994E-01
pk-xt-30K-1000-120-4	2409	9086	600	78811.6	71974199	6.56704232256753293990019639694847820628E-01
pk-xt-30K-1000-120-4	2409	9086	700	78796.2	83951952.4	6.56574813975385589654281690845005874462E-01
pk-xt-30K-1000-120-4	2409	9086	800	78316.2	96099925.2	6.5257518060844422594595495412920482289E-01
pk-xt-30K-1000-120-4	2409	9086	900	78830.6	108000630.6	6.56862545967311272165965404786371098494E-01
pk-xt-30K-1000-120-4	2409	9086	1000	78525.2	120068160.6	6.54316687636966611393955554074209864096E-01
pk-xt-30K-1000-120-4	2409	9106	100	81516.6	12003212	6.79243873605672750558652058011255920406E-01
pk-xt-30K-1000-120-4	2409	9106	200	80643.2	24006867.6	6.71967304338657160187780498089511086266E-01
pk-xt-30K-1000-120-4	2409	9106	300	80955.8	35997193.6	6.74570961012183582363350715015943136914E-01
pk-xt-30K-1000-120-4	2409	9106	400	80692	47899365.2	6.72371699260901084067293831398788444394E-01
pk-xt-30K-1000-120-4	2409	9106	500	80517	59835108.4	6.7091461599771375011119494975660894946E-01
pk-xt-30K-1000-120-4	2409	9106	600	80664.8	71923312.6	6.7214729143676231256447799537215851872E-01
pk-xt-30K-1000-120-4	2409	9106	700	80149.2	83964732.2	6.67848780528451558607127679962670088574E-01
pk-xt-30K-1000-120-4	2409	9106	800	80375.8	95949990.4	6.69738056196333267956117438116876894262E-01
pk-xt-30K-1000-120-4	2409	9106	900	80401	108078883.2	6.69948038628359186509061572836088891946E-01
pk-xt-30K-1000-120-4	2409	9106	1000	80199	120040272.2	.6682659645736123884502599038551177555
pk-xt-30K-1000-120-4	2409	9126	100	74954.8	12002878.4	6.24567118122218681630433078423245471864E-01
pk-xt-30K-1000-120-4	2409	9126	200	74788	24009168.2	6.23177247110262844132213469966125254728E-01
pk-xt-30K-1000-120-4	2409	9126	300	74862.8	36000054.4	6.23795323841350470253657847981633232844E-01
pk-xt-30K-1000-120-4	2409	9126	400	74725.4	47949254	6.22669147439134682504637682681268300024E-01
pk-xt-30K-1000-120-4	2409	9126	500	73976.2	59887682	6.1641182891568272908316737632383698161E-01
pk-xt-30K-1000-120-4	2409	9126	600	74129.6	71928513.8	6.1769004507920107323495346259926173434E-01
pk-xt-30K-1000-120-4	2409	9126	700	74200.8	83908613.6	6.1828332402863070885168859521210555699E-01
pk-xt-30K-1000-120-4	2409	9126	800	74157.2	96023089.8	6.1792207827717450762163872444681488454E-01
pk-xt-30K-1000-120-4	2409	9126	900	74234.8	108071329.6	6.18566631392122388781028405729474798142E-01
pk-xt-30K-1000-120-4	2409	9126	1000	74172.6	120103929.4	6.18048345568322903733824399430052245212E-01
pk-xt-30K-1000-120-4	2409	9146	100	76025.2	12002803	6.33486323290403654225482626317957628598E-01
pk-xt-30K-1000-120-4	2409	9146	200	76073.4	24004959.6	6.33886893701410704018798276824624409428E-01
pk-xt-30K-1000-120-4	2409	9146	300	76012.8	35981366	6.33384056493429884889777112763913370436E-01
pk-xt-30K-1000-120-4	2409	9146	400	75879.8	47952327.2	6.32273708243411020656439826349251318628E-01
pk-xt-30K-1000-120-4	2409	9146	500	75891	59860082	6.32370191830268515417473005007316042552E-01
pk-xt-30K-1000-120-4	2409	9146	600	75695.8	71938310.8	6.30741568226839990157805792503073269446E-01
pk-xt-30K-1000-120-4	2409	9146	700	75931	84027983.4	6.3270033580255143278532801159893676413E-01
pk-xt-30K-1000-120-4	2409	9146	800	75343.8	96075725.4	6.27808492245875433809757062022946205072E-01
pk-xt-30K-1000-120-4	2409	9146	900	75398.8	108138613.8	6.28266786832488581750017080864884832994E-01
pk-xt-30K-1000-120-4	2409	9146	1000	75256.2	120121525.6	6.2708065137358797966642797487473877931E-01
pk-xt-30K-1000-120-4	2409	9166	100	77258.6	12002590.2	6.43762655089950087908608377565389839266E-01
pk-xt-30K-1000-120-4	2409	9166	200	77149.8	23996103	6.42857139103831461339997392997911946676E-01
pk-xt-30K-1000-120-4	2409	9166	300	77159.6	35974435.8	6.42938804242363942791953511808010938442E-01
pk-xt-30K-1000-120-4	2409	9166	400	76832.4	47963209.6	6.40211313962886735382589929256484822224E-01
pk-xt-30K-1000-120-4	2409	9166	500	76888.2	59864505.6	6.40678398483416524804283019327789017058E-01
pk-xt-30K-1000-120-4	2409	9166	600	76501.6	72071337.8	6.37454899967502978893601419869845264184E-01
pk-xt-30K-1000-120-4	2409	9166	700	66071.2	84090573.2	5.50542866903867145511661431035488413564E-01
pk-xt-30K-1000-120-4	2409	9166	800	66981	96028443	5.58124833890615550058759820749175819066E-01
pk-xt-30K-1000-120-4	2409	9166	900	73399.6	108032019.6	6.11607269333644415928539883843980968412E-01
pk-xt-30K-1000-120-4	2409	9166	1000	76354.2	120128666	6.36227741729568742813579727055142435068E-01
pk-xt-30K-1000-120-4	2409	9186	100	77896	12003666.2	6.49073834898467640466290590029247318994E-01
pk-xt-30K-1000-120-4	2409	9186	200	77948.6	24002122	.6495142945091155994921224935543589392
pk-xt-30K-1000-120-4	2409	9186	300	77669.6	36011048.6	6.47191646923540709053370997467695477758E-01
pk-xt-30K-1000-120-4	2409	9186	400	77799.4	47925526.6	6.48263495427951137603909610298810879356E-01
pk-xt-30K-1000-120-4	2409	9186	500	77883.4	59942277.6	6.4896991920950700897858354040513816717E-01
pk-xt-30K-1000-120-4	2409	9186	600	77541.2	71986342.2	6.46118518684713712925341647032076249608E-01
pk-xt-30K-1000-120-4	2409	9186	700	77542.8	84053847.8	6.46130771345959953670913499595870378548E-01
pk-xt-30K-1000-120-4	2409	9186	800	77266.8	96155096.8	6.43830982159968669538625625984284773896E-01
pk-xt-30K-1000-120-4	2409	9186	900	77285.4	108097560	6.43988113355253631372988931726615724894E-01
pk-xt-30K-1000-120-4	2409	9186	1000	77436.4	120383398.4	6.45244185949621284715567739623867812116E-01
xt-30K-1000-120-4	2410	7746	100	488787.2	12022282.2	4.07286046218198962125941444007468218005E00
xt-30K-1000-120-4	2410	7746	200	475357.2	24072775.4	3.96096656490262429002187897305460206691E00
xt-30K-1000-120-4	2410	7746	300	441690	36116737	3.68057725820229567381683714614117327462E00
xt-30K-1000-120-4	2410	7746	400	437633.6	48160220	3.64660619103893856336286306486410073055E00
xt-30K-1000-120-4	2410	7746	500	456443.6	60240416	3.80335433013326998923384943636784132218E00
xt-30K-1000-120-4	2410	7746	600	450962.8	72264150.4	3.75769129719340485614499864079689870331E00
xt-30K-1000-120-4	2410	7746	700	459167	84563048	3.82604094624659406221096399496712801327E00
xt-30K-1000-120-4	2410	7746	800	240427.4	94397439.6	2.00337802368116256009865762305122030481E00
xt-30K-1000-120-4	2410	7746	900	2225.8	103401208	1.85466508055443360877209703823145711963E-02
xt-30K-1000-120-4	2410	7746	1000	1632.4	117458692.6	1.36020864754064210780678437809867428819E-02
xt-30K-1000-120-4	2410	9345	100	462217	12022426	3.85146148115324520105808066113507408948E00
xt-30K-1000-120-4	2410	9345	200	459507.6	24073425.4	3.82889169339962129724809667354805727815E00
xt-30K-1000-120-4	2410	9345	300	433601.8	36092098	3.61302309294258642073161458685857721049E00
xt-30K-1000-120-4	2410	9345	400	432100.4	48154342.4	3.60051265001844180726507591732847092689E00
xt-30K-1000-120-4	2410	9345	500	453904.6	60228437.8	3.78219163243369357808867520477289581788E00
xt-30K-1000-120-4	2410	9345	600	457657.2	72300955.8	3.81346043279366058111339793852230212231E00
xt-30K-1000-120-4	2410	9345	700	459663.8	84460698.6	3.830193230981713241294686170030280902
xt-30K-1000-120-4	2410	9345	800	1899.8	96221737.2	1.58302328938737374899593179599455528898E-02
xt-30K-1000-120-4	2410	9345	900	1820	100019472.8	1.51653228554318609453411830716062093386E-02
xt-30K-1000-120-4	2410	9345	1000	1486.2	112198830.4	1.23838648123921973819066585562990059245E-02
xt-30K-1000-120-4	2410	9346	100	457083	12025287	3.80867587137845697477731207972602511437E00
xt-30K-1000-120-4	2410	9346	200	442855.8	24052363.4	3.69012673838231495446250760346968194582E00
xt-30K-1000-120-4	2410	9346	300	443422.6	36119132.4	3.69485555715012988792834256282111172834E00
xt-30K-1000-120-4	2410	9346	400	436414.2	48151740.6	3.63645165859796185349676279674363183375E00
xt-30K-1000-120-4	2410	9346	500	446420.8	60230911.8	3.71983858136060606410081936695174661346E00
xt-30K-1000-120-4	2410	9346	600	451100	72172674.4	3.75882852390615408764043031077566049654E00
xt-30K-1000-120-4	2410	9346	700	461338.2	84514397.2	3.84414549875605068674332161720550446084E00
xt-30K-1000-120-4	2410	9346	800	191718	93568174.8	1.59751681704820754456144966979671170895E00
xt-30K-1000-120-4	2410	9346	900	68868.2	104377110.2	5.73849085623668676134207459891545327618E-01
xt-30K-1000-120-4	2410	9346	1000	1647.4	107294334	1.3727096389383204964676143750234277576E-02
xt-30K-1000-120-4	2410	9347	100	452671.8	12021489.8	3.77191924073626584229778936930781345043E00
xt-30K-1000-120-4	2410	9347	200	447786	24054805.8	3.73121414602211584761328272847660686238E00
xt-30K-1000-120-4	2410	9347	300	439289.6	36129200	3.66041112897984351434451841914491171643E00
xt-30K-1000-120-4	2410	9347	400	422320.2	48154204.4	3.51892324405048851483913558626292118529E00
xt-30K-1000-120-4	2410	9347	500	443069	60151616	3.69196393020681431460724166280152397262E00
xt-30K-1000-120-4	2410	9347	600	437825.8	72312870.2	3.64828449432071978093841850261673518563E00
xt-30K-1000-120-4	2410	9347	700	447255.8	84328009.8	3.72679004424594412178883602336452491855E00
xt-30K-1000-120-4	2410	9347	800	119324	96299605.6	9.94275524743565173192457358075509744938E-01
xt-30K-1000-120-4	2410	9347	900	1196	102662635	9.96575313929556457324745231687095349592E-03
xt-30K-1000-120-4	2410	9347	1000	1540.6	114915171	1.28371782985137592007153253681518379772E-02
xt-30K-1000-120-4	2410	9349	100	9231.2	12044901.6	7.69197308067497640175140154690608517401E-02
xt-30K-1000-120-4	2410	9349	200	8676	24093077.8	7.22933731074651490280057661381040071327E-02
xt-30K-1000-120-4	2410	9349	300	8780.6	36147210.4	7.31652016558093873753320522181864184878E-02
xt-30K-1000-120-4	2410	9349	400	8747	48186636.4	7.28852243761942575756625692362945778938E-02
xt-30K-1000-120-4	2410	9349	500	720.6	60604555.8	6.0044573129917330835790792726759817036E-03
xt-30K-1000-120-4	2410	9349	600	609.2	68867300.6	5.076216581654889284511472902223915034E-03
xt-30K-1000-120-4	2410	9349	700	858.8	79849733.6	7.1560106990192565681479197740207147678E-03
xt-30K-1000-120-4	2410	9349	800	848	86117795	7.06604474930325231811115311818856401514E-03
xt-30K-1000-120-4	2410	9349	900	1025.4	94488712.4	8.5442290279850197688771010506160647187E-03
xt-30K-1000-120-4	2410	9349	1000	917.2	103081931	7.6426327586637891526610060744431760422E-03
xt-30K-1000-120-4	2410	9350	100	13025.2	12040128.6	1.08533384439759688695202939730524701902E-01
xt-30K-1000-120-4	2410	9350	200	9647.6	24093486	8.03894280693352907944663859247338346539E-02
xt-30K-1000-120-4	2410	9350	300	9936	36145739	8.27936310270964976150301334451105238288E-02
xt-30K-1000-120-4	2410	9350	400	9272.8	48195383	7.72654667035803036153375697036017655394E-02
xt-30K-1000-120-4	2410	9350	500	518.8	60789466	4.32295887972900042699541143011811423882E-03
xt-30K-1000-120-4	2410	9350	600	664.4	71319095.6	5.53615918540800426627559140412128888186E-03
xt-30K-1000-120-4	2410	9350	700	778.6	80398156.4	6.48776141163811921245774257766337532994E-03
xt-30K-1000-120-4	2410	9350	800	763.4	86020439.6	6.36108356733966053111798085175525576824E-03
xt-30K-1000-120-4	2410	9350	900	797	92091562.2	6.64105790302555599070085242186132937814E-03
xt-30K-1000-120-4	2410	9350	1000	1079.8	105203075.4	8.99750856171517610885668813692078226164E-03
xt-30K-1000-120-4	2410	9351	100	13563	12038874.8	1.13015019619368543967962562351874404014E-01
xt-30K-1000-120-4	2410	9351	200	11635.8	24074244.4	9.69561123563673329944755064119122413779E-02
xt-30K-1000-120-4	2410	9351	300	10521	36124713.8	8.76671041843106997751659448993472018141E-02
xt-30K-1000-120-4	2410	9351	400	10097.6	48180066.2	8.41389539292231545441667847114014548666E-02
xt-30K-1000-120-4	2410	9351	500	926.4	60547973.4	7.71931982395267073853785440053796251912E-03
xt-30K-1000-120-4	2410	9351	600	646.2	71801117	5.38451593246898788742604296908702597882E-03
xt-30K-1000-120-4	2410	9351	700	866.2	81693783.6	7.21768734957871202722451883457220876604E-03
xt-30K-1000-120-4	2410	9351	800	765	85210759.2	6.37441567856279841014573664080792594014E-03
xt-30K-1000-120-4	2410	9351	900	874.8	93752996.4	7.28935350189905063774286929289349209596E-03
xt-30K-1000-120-4	2410	9351	1000	808.8	95435272.4	6.73938222329619784853055136612477189592E-03
xt-30K-1000-120-4	2410	9352	100	14927.6	12035222.4	1.24385885589296358219075592042342928553E-01
xt-30K-1000-120-4	2410	9352	200	13390.4	24077979.2	1.11576614073549104733727047717345627785E-01
xt-30K-1000-120-4	2410	9352	300	10312.6	36146180.8	8.59304563748323070385214688653540092158E-02
xt-30K-1000-120-4	2410	9352	400	10669.8	48195952.6	8.89070077611577103362919727247650411369E-02
xt-30K-1000-120-4	2410	9352	500	760.6	60774278	6.33775237269916924281940822091308296738E-03
xt-30K-1000-120-4	2410	9352	600	633.8	72361748	5.28119911092420616658316195192592583022E-03
xt-30K-1000-120-4	2410	9352	700	833	82194901.6	6.94103944563074107729886724664326818286E-03
xt-30K-1000-120-4	2410	9352	800	699.2	81208809.2	5.8261413252072869350084872056464012811E-03
xt-30K-1000-120-4	2410	9352	900	854.4	93272766	7.11936179341325009266034623158738293892E-03
xt-30K-1000-120-4	2410	9352	1000	1002	106446380.8	8.34924860938104255144831038878514712938E-03
xt-30K-1000-120-4	2410	9354	100	9665.6	12043657.8	8.05395411595089243031093396612518251849E-02
xt-30K-1000-120-4	2410	9354	200	8648.2	24097348.2	7.20619721599541651325630400386922285644E-02
xt-30K-1000-120-4	2410	9354	300	8640	36143465.6	7.19935193063931087265810455445356083589E-02
xt-30K-1000-120-4	2410	9354	400	8571.4	48194011.6	7.14220259470965598950307593078583800707E-02
xt-30K-1000-120-4	2410	9354	500	757.4	60771122.6	6.31108815025289348476389664280774262358E-03
xt-30K-1000-120-4	2410	9354	600	640.2	70623058.4	5.33457877457045456973796877848007418168E-03
xt-30K-1000-120-4	2410	9354	700	726	78137060.8	6.0495941355896921007344275701886221823E-03
xt-30K-1000-120-4	2410	9354	800	893.6	87009993.4	7.44599726859884939955831104894044824214E-03
xt-30K-1000-120-4	2410	9354	900	857.6	91255671.4	7.14602586310848067269249589681704669392E-03
xt-30K-1000-120-4	2410	9354	1000	957.4	99360705	7.97764074081893436078666929908560287372E-03
xt-30K-1000-120-4	2410	9356	100	10834.2	12042078.2	9.02768757043589366666747879305686315754E-02
xt-30K-1000-120-4	2410	9356	200	9292.8	24092397.4	7.74331597444303099813550616177546166953E-02
xt-30K-1000-120-4	2410	9356	300	8945.8	36137942.8	7.45416206191987049410896465674159020494E-02
xt-30K-1000-120-4	2410	9356	400	8955.6	48191046.6	7.46234121245049245760088023928473445471E-02
xt-30K-1000-120-4	2410	9356	500	526.8	60752828.8	4.38961221488619049739344540307675362794E-03
xt-30K-1000-120-4	2410	9356	600	665.2	71163481.8	5.5428252410195732057894692986476239678E-03
xt-30K-1000-120-4	2410	9356	700	914	81916721.8	7.61597922879067585624082839763519691416E-03
